0.000000000000000000e+00 3.920070552122556550e-04 2.103014736870465091e-03 1.172094682436555964e-02
0.000000000000000000e+00 0.000000000000000000e+00 3.344522612151896177e-04 5.512701676001043397e-04
0.000000000000000000e+00 4.937153736030244246e-04 0.000000000000000000e+00 1.943751624482645138e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
